geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tmem219	1248.083704	0.080649541	0.149874409	0.538114155	0.590498241	0.999929011
Kctd13	997.3099685	-0.014080896	0.173086531	-0.081351772	0.935162203	0.999929011
Asphd1	8.869460964	0.86741736	1.821849877	0.47611901	0.633989594	0.999929011
Sez6l2	147.7815135	-0.176513819	0.359482839	-0.491021546	0.623411209	0.999929011
Cdipt	3203.402556	0.083243491	0.075562741	1.101647323	0.270615026	0.999929011
Mvp	4846.829076	-0.033725195	0.093305682	-0.361448462	0.717764226	0.999929011
Pagr1a	1212.685606	0.197803628	0.174360051	1.134454983	0.256603747	0.999929011
Prrt2	734.2462187	0.18056442	0.224327507	0.804914309	0.420869131	0.999929011
Maz	4577.970664	0.105942324	0.081010888	1.307754141	0.190956713	0.999929011
Kif22	58.36350593	-0.266534014	0.608679918	-0.437888628	0.661467019	0.999929011
Zg16	3.455137433	3.506887858	4.015589027	0.873318418	NA	NA
AI467606	266.8518892	-0.064931451	0.260738636	-0.249028882	0.80333844	0.999929011
Qprt	189.4417115	-0.522458113	0.418452911	-1.248546966	0.21183082	0.999929011
Spn	75.5706375	-0.234092271	0.897507516	-0.260824859	0.794227573	0.999929011
Cd2bp2	2478.214792	0.138317819	0.108953902	1.269507713	0.204260041	0.999929011
Tbc1d10b	2158.433159	0.202828128	0.101981891	1.98886417	0.046716197	0.921825264
Mylpf	569.3834826	-1.572254894	1.483480807	-1.059841749	NA	NA
1-Sep	218.4371503	-0.072201689	0.280793222	-0.257134727	0.79707477	0.999929011
Gm4532	42.3757877	0.540788665	0.814572436	0.663892665	0.506759011	0.999929011
Zfp553	640.7762218	-0.334359606	0.161274575	-2.07323198	0.038150695	0.908112169
Zfp771	956.9374167	-0.142589259	0.165360117	-0.862295343	0.388525015	0.999929011
Dctpp1	511.4025484	0.148747235	0.241242291	0.616588551	0.537506148	0.999929011
Sephs2	1116.068197	-0.346413363	0.19342639	-1.790931235	0.073304331	0.98432104
Itgal	82.68407993	0.402060307	0.830419029	0.484165575	0.628268366	0.999929011
Zfp768	827.2260269	0.021669441	0.194779989	0.11125086	0.911417421	0.999929011
Zfp747	373.9655664	-0.083138441	0.215390831	-0.385988767	0.699504988	0.999929011
9130019O22Rik	237.63227	-0.073591197	0.257983053	-0.285255934	0.77544807	0.999929011
E430018J23Rik	272.2829008	-0.181684982	0.273397222	-0.664545823	0.506341031	0.999929011
Zfp764	410.9683154	-0.093983039	0.223809098	-0.419925014	0.674540234	0.999929011
Zfp688	376.9695774	-0.139184999	0.220613141	-0.630900761	0.528105414	0.999929011
Zfp689	262.1337553	-0.113658247	0.318519244	-0.356833219	0.721216666	0.999929011
Prr14	1550.757966	-0.04546189	0.124347718	-0.365602934	0.714661386	0.999929011
Fbrs	2006.21949	0.166099029	0.128970883	1.287880061	0.197787717	0.999929011
Mir7060	0.986333536	0.005553831	4.080438887	0.001361087	0.99891401	0.999929011
1700008J07Rik	259.3284755	0.081612376	0.222760874	0.36636764	0.714090763	0.999929011
Snora30	8.909961373	-1.013615537	1.922877397	-0.527134771	0.598100002	0.999929011
Phkg2	611.284135	-0.055917691	0.204368363	-0.273612267	0.784382606	0.999929011
Gm166	90.31135496	0.296026988	0.566606427	0.522456107	0.6013528	0.999929011
Rnf40	2641.568945	0.08793629	0.110612188	0.794996391	0.426615602	0.999929011
1700120K04Rik	11.36520423	-0.247701602	1.514830312	-0.163517722	0.870110821	0.999929011
Zfp629	881.1093677	-0.002426576	0.11412473	-0.021262492	0.983036264	0.999929011
Bcl7c	1457.422208	0.096198469	0.141726839	0.67875972	0.497290119	0.999929011
Mir762	0	NA	NA	NA	NA	NA
Ctf1	191.9098703	-0.198013679	0.310020922	-0.638710697	0.523011153	0.999929011
Ctf2	5.748886288	-1.935122812	2.527417251	-0.765652292	0.443883221	0.999929011
Fbxl19	997.8159635	0.384390771	0.209893742	1.831358896	0.067046992	0.982235726
Orai3	1051.429851	-0.317826107	0.12796139	-2.483765675	0.013000132	0.767361879
Setd1a	2305.727678	-0.059093584	0.144621951	-0.408607295	0.682827876	0.999929011
Hsd3b7	1583.063268	-0.093262726	0.167474715	-0.556876454	0.577611843	0.999929011
Stx1b	158.3797186	0.188054376	0.409171707	0.459597701	0.64580501	0.999929011
Stx4a	4076.504529	-0.016818253	0.098426965	-0.170870376	0.864325691	0.999929011
Zfp668	518.6228214	-0.239654774	0.163733464	-1.463688415	0.143279102	0.999929011
Zfp646	1612.53425	0.005279272	0.129613128	0.040731	0.967510348	0.999929011
Prss53	136.6155414	0.202277956	0.393726181	0.513752871	0.607424782	0.999929011
Vkorc1	2174.548215	-0.11618175	0.084315247	-1.377944731	0.168220353	0.999929011
Bckdk	2096.832544	-0.082295938	0.111367981	-0.738955104	0.45993426	0.999929011
Kat8	710.3226329	0.115901391	0.168254803	0.688844472	0.490921146	0.999929011
Prss8	5.436855628	-0.048141371	2.441705112	-0.019716292	0.984269694	0.999929011
Prss36	385.6147649	0.066897781	0.204384888	0.327312756	0.743431345	0.999929011
Fus	8741.823542	0.047456737	0.093317437	0.508551661	0.611066519	0.999929011
Pycard	199.0347634	-0.171138622	0.343407299	-0.498354642	0.618234101	0.999929011
Trim72	30.49802359	-0.716984364	1.256609483	-0.57057055	0.568290786	0.999929011
Itgam	575.0445272	-0.502639703	0.360742035	-1.393349415	0.163514154	0.999929011
Itgax	156.3857198	0.520495667	0.487147703	1.06845555	0.285315071	0.999929011
Itgad	537.8447382	1.259914029	2.072618545	0.607885147	0.543263651	0.999929011
4931431B13Rik	0	NA	NA	NA	NA	NA
Cox6a2	57.41924111	-2.016842976	1.985619773	-1.015724664	0.30976052	0.999929011
9130023H24Rik	205.2396059	-0.131005664	0.260457365	-0.502983141	0.614976125	0.999929011
Armc5	893.9979505	-0.247241828	0.166287802	-1.486830809	0.137059502	0.999929011
Tgfb1i1	1244.958605	-0.041853814	0.175253276	-0.23881901	0.811245929	0.999929011
Slc5a2	2.120433964	3.287950557	3.658262924	0.898773715	NA	NA
BC017158	618.1791086	-0.097819874	0.166523826	-0.587422693	0.556919857	0.999929011
Mir3103	0	NA	NA	NA	NA	NA
Rgs10	445.6620507	-0.10465243	0.290413259	-0.360356926	0.718580234	0.999929011
Tial1	2271.839496	0.189551054	0.137494662	1.378606644	0.168016067	0.999929011
Bag3	2563.408309	0.167354915	0.086894404	1.925957335	0.054109701	0.955340167
Inpp5f	1641.765621	-0.090531564	0.100752496	-0.898554051	0.368890243	0.999929011
Mcmbp	1812.355382	-0.044924976	0.120764558	-0.372004639	0.709889395	0.999929011
Sec23ip	1666.152751	0.047744005	0.110144353	0.433467569	0.664675122	0.999929011
Ppapdc1a	4.95759651	-2.027096401	1.984907129	-1.021255036	0.307133624	0.999929011
Wdr11	1845.285046	0.002342185	0.144663184	0.016190611	0.987082326	0.999929011
Gm4265	0	NA	NA	NA	NA	NA
Fgfr2	258.7719128	-0.313307265	0.282533466	-1.1089209	0.267464307	0.999929011
Ate1	2539.637086	0.087955861	0.100569225	0.874580279	0.381802322	0.999929011
Nsmce4a	1991.662439	0.097940057	0.117352031	0.834583397	0.403952313	0.999929011
Tacc2	4245.145276	-0.02245832	0.096420143	-0.232921456	0.815822397	0.999929011
Btbd16	43.38501882	0.378747985	0.607098614	0.623865673	0.532715806	0.999929011
Plekha1	4789.944916	-0.009750164	0.128912271	-0.075634107	0.939710201	0.999929011
Mir7061	3.126676612	-1.874917135	3.964775399	-0.472893656	NA	NA
Htra1	5360.057888	-0.165012115	0.125854624	-1.311132716	0.189812929	0.999929011
Dmbt1	0	NA	NA	NA	NA	NA
4933402N03Rik	0	NA	NA	NA	NA	NA
1700029B22Rik	0	NA	NA	NA	NA	NA
5430419D17Rik	2.588045119	0.005569374	4.080438887	0.001364896	NA	NA
Cuzd1	0.895386105	0.005552731	4.080438887	0.001360817	NA	NA
1700007K09Rik	1.022620552	-4.478153167	4.005277053	-1.118063272	NA	NA
Fam24a	1.278603743	1.860401969	4.060014603	0.458225438	0.646790486	0.999929011
2310057M21Rik	337.6500592	0.459560411	0.226167238	2.031949519	0.042158767	0.921593691
Pstk	341.6470786	-0.197876124	0.18931544	-1.045219151	0.295921694	0.999929011
Ikzf5	1257.093689	-0.218927155	0.185416648	-1.180730838	0.237709667	0.999929011
Acadsb	4176.89987	-0.164768623	0.086065267	-1.914461305	0.055561239	0.956486834
Hmx3	0	NA	NA	NA	NA	NA
Hmx2	1.211958094	4.724095528	4.003606546	1.179959987	NA	NA
Bub3	2779.139793	0.014661985	0.110834344	0.13228738	0.894756989	0.999929011
Gpr26	0.7272143	0.005550182	4.080438887	0.001360192	0.998914724	0.999929011
Cpxm2	4629.008276	-0.152704835	0.160953756	-0.948749741	0.342747909	0.999929011
Chst15	790.940104	-0.088130798	0.250278916	-0.352130333	0.724740521	0.999929011
Gm10584	18.8082824	0.106723883	1.230637388	0.086722445	0.930892135	0.999929011
Oat	6370.229594	-0.035056954	0.095094647	-0.368653283	0.712386175	0.999929011
Nkx1-2	0	NA	NA	NA	NA	NA
Lhpp	390.130379	0.133826013	0.196378181	0.681470885	0.495573584	0.999929011
Fam53b	5533.140359	-0.097463089	0.086089337	-1.13211569	0.257585799	0.999929011
Mettl10	440.0226173	-0.242004152	0.238642909	-1.014084823	0.310542279	0.999929011
Fam175b	1360.811719	0.210530527	0.134489507	1.565404862	0.117488009	0.999929011
Zranb1	1488.00679	-0.016953969	0.127876476	-0.132580827	0.894524896	0.999929011
Ctbp2	1523.950962	-0.190470945	0.119418688	-1.594984399	0.110715725	0.999929011
4930483O08Rik	0.740264627	-3.998703015	4.009504342	-0.997306069	0.318615969	0.999929011
Tex36	0.760193658	3.768955056	4.012100878	0.939396882	0.347527013	0.999929011
Edrf1	759.4815578	0.24421128	0.184325929	1.324888372	0.185208178	0.999929011
Mmp21	1.76789741	-1.461782973	3.950068079	-0.370065261	NA	NA
Uros	415.1672521	-0.205403572	0.217591413	-0.94398749	0.345176041	0.999929011
Bccip	1435.710334	-0.098511835	0.120634733	-0.816612537	0.414149888	0.999929011
Dhx32	1043.175931	-0.189972149	0.175694304	-1.081265271	0.279579131	0.999929011
Fank1	3.96579668	0.56189429	3.560862352	0.157797251	0.874616565	0.999929011
Adam12	263.8792125	-1.057669804	0.463414692	-2.282339818	0.022469285	0.816470314
D7Ertd443e	1.03146015	-4.439377631	4.005569343	-1.10830128	0.267731723	0.999929011
Dock1	4823.248513	0.03100613	0.080924153	0.383150507	0.701608173	0.999929011
Fam196a	59.81947555	0.078150564	0.71345425	0.109538298	0.912775547	0.999929011
1700120G07Rik	0	NA	NA	NA	NA	NA
Nps	5.111844581	1.324136518	3.179875594	0.416411422	0.677108972	0.999929011
Foxi2	201.9771757	0.101338027	0.307028709	0.330060429	0.741354303	0.999929011
Clrn3	7.987464532	-0.563281992	2.257902908	-0.249471308	0.802996232	0.999929011
Ptpre	8081.671947	0.060449004	0.109337662	0.552865343	0.58035562	0.999929011
Mir1962	6.048709845	-4.6574137	3.143541421	-1.481581782	0.138451609	0.999929011
5830432E09Rik	38.30341885	-0.485398132	0.964039257	-0.503504529	0.614609597	0.999929011
Mki67	133.4587128	0.786230393	0.615210329	1.277986334	0.201254245	0.999929011
C030029H02Rik	2.101245606	5.518353719	3.999768699	1.37966821	NA	NA
C230079O03Rik	0	NA	NA	NA	NA	NA
Gm6249	40.31861065	0.017509742	0.823381162	0.021265658	0.983033738	0.999929011
Mgmt	73.6589802	-0.234679296	0.671752438	-0.349353844	0.72682368	0.999929011
Ebf3	712.632804	-0.137518108	0.303858408	-0.452572988	0.650856253	0.999929011
Gm10578	2.207700741	-0.003516204	3.930818961	-0.000894522	NA	NA
9430038I01Rik	142.2717974	-0.02397083	0.411183757	-0.058297122	0.95351196	0.999929011
Glrx3	377.1594161	0.00231377	0.281403382	0.008222255	0.993439664	0.999929011
Gm12669	0	NA	NA	NA	NA	NA
Tcerg1l	17.38512508	-1.043985605	1.378653373	-0.757250246	0.448899953	0.999929011
Mapk1ip1	803.9333891	0.201698391	0.180047067	1.120253692	0.262605669	0.999929011
Ppp2r2d	2128.315067	0.181951873	0.095635955	1.902546723	0.057099717	0.963574736
Bnip3	5064.823978	-0.147914867	0.177274501	-0.834383208	0.404065077	0.999929011
Jakmip3	19.84147647	0.470269143	1.164131216	0.403965753	0.686237903	0.999929011
Dpysl4	819.8545025	0.314254233	0.237730137	1.321894803	0.186203183	0.999929011
Stk32c	114.11889	0.294045139	0.393839532	0.746611539	0.455298081	0.999929011
Lrrc27	123.3786199	-0.542002063	0.477067778	-1.136111237	0.255910013	0.999929011
Pwwp2b	349.3707813	-0.298219532	0.281236804	-1.060385865	0.28896909	0.999929011
Inpp5a	3845.099221	-0.108049407	0.097899379	-1.103678164	0.269732771	0.999929011
Nkx6-2	8.426662536	0.967002105	2.225774106	0.434456535	0.663956951	0.999929011
E030019B06Rik	0.107489435	-1.374079007	4.076326068	-0.337087609	0.736050858	NA
Mir6401	0	NA	NA	NA	NA	NA
Gpr123	4.835882565	-0.292166691	2.528043889	-0.11557026	0.907993134	0.999929011
Kndc1	9.10443803	0.712638926	2.03825526	0.349631835	0.726615016	0.999929011
Utf1	1.249636891	0.005560604	4.080438887	0.001362747	0.998912686	0.999929011
Mir7686	0.207649165	0.005535078	4.080438887	0.001356491	0.998917677	NA
Mir202	1.448099113	3.186321636	4.020807279	0.792458184	NA	NA
6430531B16Rik	37.34048284	0.591708018	0.781905619	0.756751203	0.449198933	0.999929011
Adam8	196.7483957	0.466704273	0.506156953	0.922054454	0.356500173	0.999929011
Mir7062	0.047755582	0.486397044	4.080438887	0.119202139	0.905115212	NA
Tubgcp2	1337.273139	-0.063109763	0.135952377	-0.464204928	0.642500931	0.999929011
Zfp511	323.3383942	0.151453702	0.246541929	0.614312151	0.539009075	0.999929011
Msx3	0	NA	NA	NA	NA	NA
Caly	12.24549763	0.360135418	1.537663269	0.234209547	0.814822304	0.999929011
Prap1	1.536477166	4.641941705	4.004137393	1.159286321	0.246339496	0.999929011
Fuom	254.0018625	0.071006001	0.322396146	0.220244572	0.825680685	0.999929011
Echs1	4251.16418	-0.287418375	0.109890209	-2.615504862	0.008909565	0.676564973
Paox	461.4827187	-0.633357711	0.198174206	-3.195964418	0.001393643	0.283770763
Mtg1	635.3562677	-0.045591027	0.18262438	-0.249643705	0.802862897	0.999929011
Sprn	54.51124304	-0.358493178	0.752095339	-0.47665922	0.633604806	0.999929011
Olfr522	0	NA	NA	NA	NA	NA
Olfr523	0	NA	NA	NA	NA	NA
Olfr524	2.836895611	0.005570476	4.080438887	0.001365166	NA	NA
Cd163l1	39.09242289	0.815455353	1.10787787	0.736051667	0.461699256	0.999929011
5830411N06Rik	6.369253546	1.115142628	2.697393273	0.413414921	0.679302644	0.999929011
Olfr525	0	NA	NA	NA	NA	NA
Olfr527	0	NA	NA	NA	NA	NA
Olfr60	0	NA	NA	NA	NA	NA
Olfr530	0	NA	NA	NA	NA	NA
Olfr531	0	NA	NA	NA	NA	NA
Olfr532	0	NA	NA	NA	NA	NA
Olfr533	0	NA	NA	NA	NA	NA
Olfr535	0.032787333	0.486397044	4.080438887	0.119202139	0.905115212	NA
Olfr536	0	NA	NA	NA	NA	NA
Olfr538	0	NA	NA	NA	NA	NA
Olfr46	0	NA	NA	NA	NA	NA
Olfr61	0.049665525	0.00552472	4.080438887	0.001353952	0.998919703	NA
Olfr53	0	NA	NA	NA	NA	NA
Olfr539	0	NA	NA	NA	NA	NA
Olfr45	0	NA	NA	NA	NA	NA
Olfr541	0	NA	NA	NA	NA	NA
Cyp2e1	13714.73546	-1.630721858	0.618301733	-2.637420809	0.008353913	0.648445922
Syce1	2.06035767	-3.146851885	3.765848808	-0.835628844	NA	NA
Zfp941	16.42251425	-0.537885681	1.353097691	-0.39752169	0.690982795	0.999929011
Urah	0	NA	NA	NA	NA	NA
C330022C24Rik	0.254437445	2.460703163	4.037868701	0.609406433	0.542255075	NA
Scgb1c1	1.267718043	-4.166648052	4.007861866	-1.039618677	NA	NA
Odf3	4.104608982	-0.440302471	2.472365779	-0.178089535	0.858652661	0.999929011
Bet1l	1368.035909	0.120615811	0.116051183	1.039332886	0.298649945	0.999929011
Ric8	3233.673814	-0.050342881	0.084266301	-0.59742602	0.550222986	0.999929011
Sirt3	850.5830211	-0.179649027	0.171317002	-1.048635132	0.29434608	0.999929011
Psmd13	2965.673864	0.084752813	0.127027412	0.667200973	0.504643769	0.999929011
Cox8b	103.0273082	-0.559002085	0.733614133	-0.761983801	0.446069672	0.999929011
BC024386	0	NA	NA	NA	NA	NA
Nlrp6	3.888250275	-0.452643996	2.411899851	-0.18767114	0.851134455	0.999929011
Athl1	1363.167361	0.010835817	0.139801818	0.077508413	0.938219098	0.999929011
Ifitm5	18.0591499	0.891991145	1.091030673	0.817567432	0.41360423	0.999929011
Ifitm2	5107.390583	-0.073224668	0.109882866	-0.666388408	0.50516287	0.999929011
Ifitm1	203.9042546	0.49144354	0.319941733	1.536040752	0.124528386	0.999929011
Ifitm3	4871.830368	0.053473328	0.132659753	0.403086292	0.686884745	0.999929011
Ifitm6	44.87991888	-0.190788158	0.743184855	-0.256716962	0.797397276	0.999929011
B4galnt4	9.395892283	2.655447765	1.465444206	1.812042897	0.069979568	0.982876461
Pkp3	20.24760849	0.428697031	0.955602551	0.448614364	0.65370987	0.999929011
Sigirr	254.2453927	0.701036467	0.294153962	2.38322973	0.017161481	0.793368258
Ano9	39.11034714	-0.045201629	0.926994104	-0.048761506	0.961109359	0.999929011
Ptdss2	1484.575831	-0.006222493	0.113725341	-0.054715092	0.956365446	0.999929011
Rnh1	3848.782562	0.018808621	0.100933172	0.186347274	0.852172437	0.999929011
Hras	2253.74764	-0.008879156	0.133536038	-0.06649258	0.946985665	0.999929011
Lrrc56	269.9222616	0.190752145	0.255223441	0.747392731	0.454826532	0.999929011
1600016N20Rik	8.228042121	-0.036576041	2.044298095	-0.017891736	0.985725222	0.999929011
Rassf7	771.6749685	0.312617312	0.199498675	1.567014472	0.117111309	0.999929011
Mir210	2.123085013	-0.104013593	3.763744318	-0.027635669	NA	NA
Phrf1	2060.851278	0.041338784	0.11969777	0.345359682	0.729823983	0.999929011
Irf7	606.2504395	0.249988305	0.276370174	0.904541548	0.365708314	0.999929011
Cdhr5	2.881459551	-0.159034202	3.55180463	-0.044775605	0.96428617	0.999929011
Sct	3.097056978	-0.621168074	3.91798171	-0.158542872	NA	NA
Drd4	0	NA	NA	NA	NA	NA
Deaf1	1659.210886	0.117990395	0.149821566	0.787539462	0.430966137	0.999929011
Tmem80	1170.506852	0.249157208	0.157489319	1.582057811	0.113636374	0.999929011
Eps8l2	2243.063071	0.309888563	0.212893134	1.455606189	0.145501516	0.999929011
B230206H07Rik	4927.671733	0.229141247	0.190980108	1.199817348	0.230210285	0.999929011
Taldo1	8642.358623	-0.121567088	0.090080307	-1.349541228	0.177163187	0.999929011
Pddc1	1047.232868	0.081488839	0.129527786	0.629122455	0.529268891	0.999929011
Cend1	211.7667182	0.289111388	0.362590096	0.797350483	0.425247509	0.999929011
Slc25a22	977.6207272	-0.256992211	0.188638937	-1.362349758	0.173087532	0.999929011
Pidd1	63.76208182	-0.233666232	0.608621891	-0.383926763	0.70103273	0.999929011
Rplp2	8841.808642	-0.074897624	0.112890432	-0.663454136	0.507039744	0.999929011
Snora52	8.516243851	-1.662727783	1.751837526	-0.949133557	0.342552689	0.999929011
Pnpla2	14253.7925	-0.037109726	0.275064391	-0.13491287	0.892680764	0.999929011
Efcab4a	750.4591951	0.097673699	0.218171855	0.447691566	0.65437581	0.999929011
Cd151	21041.6648	0.118295907	0.064437876	1.835813256	0.06638528	0.982235726
Polr2l	679.5859754	0.065714235	0.205218397	0.320216102	0.748804517	0.999929011
Tspan4	2530.414843	0.218732962	0.119349374	1.832711431	0.066845496	0.982235726
Chid1	1647.937033	-0.093238466	0.120334621	-0.774826604	0.438442127	0.999929011
Ap2a2	6896.724149	-0.037401599	0.066774026	-0.560121963	0.575396251	0.999929011
Gm16982	39.63993164	-0.94180812	0.872531284	-1.079397539	0.280410548	0.999929011
Mir7063	0.443191256	0.005544229	4.080438887	0.001358733	0.998915888	0.999929011
Muc6	49.72045931	-0.405433211	0.677076406	-0.598799792	0.549306401	0.999929011
Muc2	16.29867462	-0.597923259	1.438359464	-0.415698074	0.677630951	0.999929011
Muc5ac	1.804064826	-1.064497814	3.809570881	-0.279427223	0.779916981	0.999929011
Muc5b	5.153751821	-0.728192278	3.079117526	-0.236493824	0.813049499	0.999929011
Tollip	3956.067925	-0.0738422	0.100928594	-0.731628145	0.464395565	0.999929011
Brsk2	741.2075796	0.215283448	0.231003097	0.931950485	0.351362115	0.999929011
Mir3104	0	NA	NA	NA	NA	NA
Mob2	1975.928723	-0.041444219	0.112982974	-0.366818267	0.713754581	0.999929011
Dusp8	1132.922328	-0.137743794	0.223529737	-0.616221339	0.537748447	0.999929011
Krtap5-2	0	NA	NA	NA	NA	NA
Krtap5-3	0	NA	NA	NA	NA	NA
Krtap5-5	1.425401377	-1.086982874	3.942883759	-0.275682201	NA	NA
Gm4559	0	NA	NA	NA	NA	NA
Krtap5-1	0	NA	NA	NA	NA	NA
Krtap5-4	0	NA	NA	NA	NA	NA
Ifitm10	39.49170142	-0.513945267	0.976611073	-0.526253779	0.598711893	0.999929011
Ctsd	29014.65095	0.060492061	0.100355497	0.602777756	0.546656546	0.999929011
Syt8	6.298593419	-1.775858298	2.521016691	-0.704421476	0.481170336	0.999929011
Tnni2	691.7585003	-0.957693928	1.733333658	-0.552515624	NA	NA
Lsp1	1948.799401	-0.328013945	0.193121764	-1.69848255	0.089416723	0.999929011
Prr33	232.3394239	-0.678498132	0.361394498	-1.877444554	0.06045719	0.968682983
Tnnt3	2001.504063	-0.856926627	1.151991693	-0.743865283	NA	NA
Mrpl23	1010.560499	0.176773777	0.131507655	1.344209027	0.178880803	0.999929011
Nctc1	6.582346491	-0.164968135	3.456746632	-0.047723525	NA	NA
H19	3978.160555	0.094634525	0.322213421	0.293701375	0.768986104	0.999929011
Mir675	0	NA	NA	NA	NA	NA
Igf2	2970.937203	0.18985907	0.19154656	0.991190184	0.321592723	0.999929011
Mir483	0	NA	NA	NA	NA	NA
Igf2os	15.64961659	-1.259840312	1.376399386	-0.91531595	0.360025788	0.999929011
Ins2	1.002700773	1.663328137	3.967778844	0.419208883	0.675063481	0.999929011
Th	7.746922648	-0.182146213	1.323304213	-0.137645004	0.890520986	0.999929011
Ascl2	34.47448387	-0.401346095	0.649368087	-0.618056389	0.536538169	0.999929011
Tspan32	142.2493428	0.160418506	0.352654919	0.454888042	0.649189786	0.999929011
R74862	203.4598592	-0.405755014	0.214433395	-1.892219328	0.058461764	0.96445668
Cd81	23767.16658	-0.0198791	0.05577279	-0.356430078	0.721518508	0.999929011
Tssc4	967.7731833	-0.036739236	0.14699563	-0.249934205	0.802638231	0.999929011
Trpm5	9.795255888	-3.000999923	1.883074206	-1.593670559	0.111009842	0.999929011
Kcnq1	96.6028166	0.5277758	0.385017748	1.370783041	0.170442599	0.999929011
Kcnq1ot1	834.3506943	0.069679363	0.285491743	0.244067875	0.807178252	0.999929011
4933417O13Rik	4.828402514	3.145255381	2.909106409	1.081175776	0.279618931	0.999929011
Cdkn1c	3560.025447	-0.427859442	0.187207602	-2.285481134	0.022284631	0.816470314
Slc22a18	123.0864811	0.319248382	0.424145393	0.752686195	0.451638507	0.999929011
Phlda2	0.191022328	2.04918244	4.052051181	0.505714846	0.613056845	NA
Nap1l4	5844.958539	0.036150585	0.078250121	0.461987598	0.644090214	0.999929011
Cars	896.7759049	-0.106961605	0.120982544	-0.884107752	0.376638049	0.999929011
Mir7064	0	NA	NA	NA	NA	NA
Tnfrsf26	36.66219665	-1.072520178	1.098689104	-0.976181683	0.328974439	0.999929011
Tnfrsf22	140.1796126	-0.067177197	0.377796993	-0.177812947	0.858869879	0.999929011
Tnfrsf23	103.2051682	-0.337262982	0.452215386	-0.745801652	0.455787242	0.999929011
Osbpl5	11167.96826	0.091600301	0.076951594	1.190362622	0.233903898	0.999929011
Mrgprg	17.59284682	0.810965316	1.658675605	0.4889234	0.624895929	0.999929011
Mrgpre	675.2640865	0.127483275	0.182408234	0.698889913	0.484620832	0.999929011
Nadsyn1	304.8696893	0.22771479	0.305658713	0.744996888	0.456273601	0.999929011
Dhcr7	1313.486024	-0.104096276	0.146552737	-0.710299091	0.477518684	0.999929011
Mir6404	0	NA	NA	NA	NA	NA
Mir3470b	1.362885947	-2.629391765	3.974984823	-0.661484731	NA	NA
Shank2	16.64352525	1.938131528	1.024790398	1.891246769	0.058591411	0.96445668
Cttn	7680.371794	-0.034027532	0.07709995	-0.441343117	0.658964616	0.999929011
Ppfia1	3031.076627	-0.031444221	0.103806046	-0.302913193	0.761956017	0.999929011
Fadd	601.1332014	-0.340029915	0.204249378	-1.664778215	0.095957012	0.999929011
Ano1	655.4407444	0.290284923	0.191691327	1.514335197	0.129940846	0.999929011
Fgf3	58.52538903	0.326690026	0.656573217	0.497568311	0.618788344	0.999929011
Fgf4	2138.45304	0.410646931	0.186136989	2.20615436	0.027373194	0.875305474
Fgf15	0	NA	NA	NA	NA	NA
Oraov1	640.438783	0.290008226	0.212772329	1.362997841	0.172883191	0.999929011
Ccnd1	5315.555905	-0.144570501	0.09053938	-1.596769276	0.110317147	0.999929011
Mir3962	0	NA	NA	NA	NA	NA
1810010D01Rik	34.97467548	-0.430802938	0.959810578	-0.448841623	0.65354591	0.999929011
Tpcn2	488.7201277	0.146282324	0.225958009	0.647387205	0.517381375	0.999929011
Mrgprf	1148.355227	-0.190711471	0.172280102	-1.106984896	0.268300459	0.999929011
Mrgprd	4.883096725	-0.048886929	0.975679847	-0.050105503	0.960038315	0.999929011
Insr	3798.791964	-0.089812569	0.088398163	-1.016000401	0.309629195	0.999929011
A430078G23Rik	5.757873304	2.037984986	2.582218956	0.789237869	0.429972993	0.999929011
Arhgef18	1742.899021	-0.048041479	0.13310948	-0.360917035	0.718161469	0.999929011
Pex11g	292.7109636	0.111775329	0.300504869	0.371958464	0.709923775	0.999929011
1700019B03Rik	1.095296673	3.572447409	4.014656482	0.88985133	0.37354572	0.999929011
Zfp358	1226.841275	0.305356	0.164575811	1.855412399	0.063537358	0.978270182
Mcoln1	1746.004943	0.091851558	0.10975048	0.836912588	0.402641704	0.999929011
Pnpla6	1433.43279	-0.06254949	0.128607684	-0.486358888	0.626712734	0.999929011
C330021F23Rik	79.6509829	-0.172992788	0.294378452	-0.587654384	0.5567643	0.999929011
Camsap3	154.3331197	0.190003858	0.407979599	0.465719017	0.641416638	0.999929011
Xab2	2099.909782	-0.100874343	0.130375802	-0.773719821	0.439096496	0.999929011
Pet100	386.5994657	-0.088980107	0.247792495	-0.359091209	0.719526858	0.999929011
Pcp2	2.296265427	0.659205734	3.94104708	0.167266648	0.867160246	0.999929011
Stxbp2	688.6211043	-0.06896936	0.179826849	-0.383532051	0.701325311	0.999929011
Retn	3244.243887	-1.113827944	0.66097655	-1.68512475	0.091964506	0.999929011
Mcemp1	10.35863153	3.263275719	1.622989166	2.010657734	0.044361621	0.921825264
Trappc5	1166.93216	0.057378678	0.143653482	0.399424206	0.689580661	0.999929011
Fcer2a	8.086992757	0.76449088	1.870274009	0.408758758	0.682716709	0.999929011
Clec4g	4.479598499	4.638592815	2.81502312	1.647799189	0.099393885	0.999929011
Cd209a	289.3650542	-0.046877918	0.403373577	-0.116214648	0.907482428	0.999929011
Rprl3	0	NA	NA	NA	NA	NA
Cd209e	9.887734282	0.92897818	2.128745418	0.436397031	0.662548693	0.999929011
Cd209d	241.4541539	0.019564603	0.738061068	0.026508109	0.978852066	0.999929011
